第九分局|The 9th Precinct|2019-08-29|王鼎霖|邱澤、溫貞菱、劉奕兒、澎恰恰||290|1 時 34 分|保護級 6+|data/img/movies/9thPrecinct.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/-ivnDPzW8y0" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|★金獎影帝邱澤最新奇幻動作力作！<br>★澎恰恰攜邱澤、温貞菱、劉奕兒化身「通靈神探」！<br>★金牌製作人王鈞、億萬監製葉如芬、陳鴻元耗資千萬視效重金打造！<br>★新銳導演王鼎霖一鳴驚人之作，今年暑假壓軸最強檔！<br><br>地上辦不了的案 就交給地下的我們！<br>天生有靈異體質的菜鳥警探陳家豪(邱澤飾)，充滿正義感、想打擊犯罪卻因分不清人鬼頻頻鬧出烏龍。一場出勤意外，他連累了搭檔學長殉職而被迫離開警局，在老鳥警探老張(澎恰恰飾)的協助下，陰錯陽差加入地下的神秘警察組織「第九分局」。「第九分局」專門處理地上辦不了的懸案及各式靈異案件，阿豪開始和老張、有通靈能力的學姐小雪(温貞菱飾)學習用桃木傘、香架、聖水槍等獨門法器抓惡鬼。某日，社會線記者如心(劉奕兒飾)請求協尋友人神秘死亡的真相時，他們也意外捲入了一宗震驚社會的連環殺人命案…|IN
下半場|WE ARE CHAMPIONS|2019-08-23|張榮吉(Chang Jung-Chi)|范少勳 、 朱軒洋 、 段鈞豪 、 吳大維 、 庹宗華 、 李霖霏|勵志|290|1 時 58 分|普遍級 0+|data/img/movies/Champions.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/qjB1rkyI_3M" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|從街頭籃球場到高中籃球聯賽賽場，<br>兄弟兩人不僅要打敗彼此，更要戰勝他們的命運<br><br>來自失親家庭的姜家兄弟，因為一場街頭鬥牛賽被籃球隊教練發掘，改變了兩人的命運。<br><br>弟弟姜桐豪加入豪門球隊育英高中，並受到教練重視，從追逐著哥哥背影的害羞少年，蛻變為場上耀眼的球星。<br><br>哥哥姜秀宇加入雜草球隊光誠中學，從一開始的不適應到融入團隊，球隊面臨解散的危機也讓光誠隊員兄弟般的情誼更為緊密；兄弟兩人漸行漸遠，但哥哥還是渴望著能和弟弟像從前一樣開心打球。<br><br>終於，兄弟兩人在冠軍賽上重逢。曾經一無所有、相依為命的兄弟，一起踏上了夢想中的球場殿堂，時間讓兄弟成長，卻也失去了彼此。在爭奪冠軍的道路上，為了籃球隊的兄弟，必須擊敗眼前的親兄弟。<br><br>當比賽結束的哨音響起，兄弟終於發現，曾經失去的，在下半場都會一一找回來，而這才是比贏球更重要的事情。|IN
返校|DETENTION|2019-09-20|徐漢強|王淨 、 曾敬驊 、 傅孟柏|懸疑、驚悚|290|1 時 43 分|輔導級 12+|data/img/movies/Detention.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/BDM693sTP4A" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|1962年寂寥而肅殺的時代，翠華中學高三生方芮欣，意外與輔導老師張明暉相戀，在問題叢生的家庭及學校中，他成為她唯一的出路。追求自由的張明暉，另與師生殷翠涵、魏仲廷等人組織讀書會，研讀禁書，雖為高壓校園帶來一線呼吸的空間，卻也冒著生死攸關的風險。一日，張明暉憑空消失，除方芮欣外，僅有高二生魏仲廷仍記得她的存在。兩人遂結伴尋找消失的老師，卻發現校園逐漸從他們熟悉的世界剝離，在鬼魅橫行的異域，他們被迫面對可怖的真相…。<br><br>【全台預售情報】<br>電影場次預售開放時間：09/10(二)中午12:00PM過後開放【返校】09/20(五)-09/23(一)2D、4DX、之部分場次預售。 (線上購票於12:00PM-12:30PM開放)<br><br>注意事項：<br>1.預售相關詳情與場次時間，以影城現場告示為準。<br>2.威秀影城保有活動最終解釋權。|IN
江湖無難事|THE GANGS THE OSCARS AND THE WALKING DEAD|2019-10-09|高炳權|邱澤 、 龍劭華 、 姚以緹 、 顏正國 、 阿喜 、 梁赫群 、 黃尚禾(Shang-Ho Huang) 、 吳震亞 、 黃迪揚、 陳漢典|喜劇、懸疑、驚悚|290|1 時 45 分|輔導級 12+|data/img/movies/Gangs.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/faK_vkI1WHA" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|★2019台灣電影人自婊最ㄎㄧㄤ電影，荒唐恥度無極限，新台流大發威<br>★實力小生邱澤突破尺度扮台客製片，大揭拍電影的心酸秘辛<br>★投資金主找不到，滿腹才華嘸人哉，友情義氣卡中間、夢想何時才能圓<br><br>我要得奧斯卡～～～～<br>深深懷抱著電影夢的製片豪洨（邱澤 飾）和老友導演文西「穩死」（黃迪揚 飾）合作10多年，一部作品都沒中過，甚至婚喪喜慶場合都當是拍電影般，出動空拍機認真拍攝，但還是苦熬過著四處舉債的窮日子，甚至去當黑道的基層員工來還債。<br>突然有一天，文西的劇本居然被他們的債主也是黑道大哥龍哥（龍劭華 飾）相中，但唯一的條件就是要由大嫂香奈鵝（姚以緹 飾）來演女主角！機會終於來了，終於有人懂他們了！豪洨拉著文西立刻點頭答應，更瘋狂開趴狂歡慶祝，一夜狂歡清醒後，竟然發現女主角飄在開趴用的泳池中，已經死亡...兩人不敢讓大哥知道，決定豁出去就算用屍體也要把這部電影完成...|IN
傻傻愛你，傻傻愛我|A FOOL IN LOVE LOVE LIKE A FOOL|2019-11-01|藍正龍(Blue Lan)|郭書瑤 、 恬妞 、 張庭瑚 、 樊光耀 、 蔡佳宏 、 陳竹昇(Bamboo Chen) 、 莫愛芳 、 藍正龍(Blue Lan)|溫馨、家庭、喜劇|290|1 時 35 分|普遍級 0+|data/img/movies/Fools.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/NBfZtwSjFmU" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|★ 2019最受矚目台灣電影，國片少見溫馨奇幻之作<br>★ 金鐘視帝藍正龍演而優則導，金牌編劇徐譽庭聯手打造動人作品，人人都有愛的權利<br>★金獎演員恬妞、郭書瑤、藍正龍、張庭瑚金質演技共同演出<br><br>每一個人都有愛的權利～～～<br>康襄維，今年27歲，家人都叫他小維（蔡佳宏 飾），出生於富裕家庭，最愛看作家可夫（藍正龍 飾）所寫得繪本〈森林王子與美人魚〉，他不但想見最崇拜的可夫一面，更期待自己有如森林王子般可以遇到一條真心以待的美人魚！他的家庭生活看似非常幸福，媽媽（恬妞 飾）對他悉心教育，讓是喜憨兒的他能夠自己運行每一天，過著非常接近一般人的正常生活。<br><br>直到有一天，小維意外偏離平日上班到道路，走向了他最愛的海邊，他看見小爛（郭書瑤 飾）從海裡游到岸邊，驚呆的他立刻視小爛為繪本中那一條美人魚的化身，身為森林王子的自己當然要對她呵護備至，他感受到愛人的喜悅，小爛也從小維身上感受到久違的溫暖，而這次意外的邂逅，讓小維「接近正常的生活」開始變得不再「正常」了...|UN
緝魔|DEEP EVIL|2019-08-16|盧豐淵|莊凱勛 、 邵雨薇 、 傅孟柏 、 施名帥 、 吳翔震|懸疑、驚悚|290|1 時 47 分|限制級 18+|data/img/movies/DeepEvil.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/CEy_lF1LrjM" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|《緝魔》劇情緢述溫子昇（莊凱勛 飾）是個作風暴烈的刑警，負責調查一起無頭女屍案件時，遇到前來驗屍的冷酷女法醫韓雪甯（邵雨薇 飾），他們查到死者曾在高俊偉（傅孟柏 飾）開業的醫美診所進行隆胸手術，韓雪甯突然向溫子昇透露大學時曾與高俊偉交往，還協助他做過一個案件的偽證，讓高俊偉成為頭號嫌犯！但溫子昇前往診所調查，卻更覺得疑點重重。此時，高俊偉約了韓雪甯見面，但韓雪甯竟動手刺傷了他，兩人複雜的關係讓案情更為膠著，看不清真相...|IN
五月天 人生無限公司|LIFE|2019-05-24|仙草影像 、 陳奕仁|阿信 、 怪獸 、 石頭 、 冠佑 、 瑪莎(Masa)|劇情|290|1 時 52 分|普遍級 0+|data/img/movies/MaydayLife.jpg|<iframe width="840" height="470" src="https://www.youtube.com/embed/hx7YRiFFQP0" frameborder="0" allow="accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture" allowfullscreen></iframe>|《五月天人生無限公司》由怪獸、石頭、瑪莎、冠佑、阿信領銜主演，黃渤、梁家輝特別主演，415萬社員演員共同主演，仙草影像、陳奕仁執導。由「昨日歡樂街頭戰」揭開故事序幕，五月天化身五位具有超能力的救世英雄，組成一支菁英戰隊「第五分隊」，吉他手怪獸飾演紅色盔甲身手矯健的 Mr. Monster；吉他手石頭飾演堅硬如石的 Lonely Stone；鼓手冠佑飾演搞笑運氣又超好的十字弓射手 Mini Ming，就連蹲下撿錢都可以躲過一波攻擊；貝斯手瑪莎飾演尖酸幽默坐擁重裝軍火的地獄貓 Hell Kitty；主唱阿信則飾演有著魔法超能力，天才慧黠的 Honey Potter。五人歷經大戰後回到「今日魯蛇唱片行」，過著話當年的平凡生活，直到長官現身「重新召集大家」對抗剛烈的怪獸，看著「今日魯蛇唱片行」將成為攻擊範圍，「第五分隊」決定起身拯救地球，捍衛最初的音樂，重新訓練與迎戰，「人生無限公司」122個夜晚結束之後，五位英雄人物又何去何從？做了什麼？吃了多少火鍋？怪獸的自拍鏡頭又紀錄了哪些旅程呢？「人生無限公司」將在大銀幕繼續營業。|UN
